호선,역번호,역명,hour,승차_Weekday,승차_Saturday,승차_Sunday,하차_Weekday,하차_Saturday,하차_Sunday,환승_Weekday,환승_Saturday,환승_Sunday,interval_Weekday,interval_Saturday,interval_Sunday,capacity,상선_Weekday,상선_Saturday,상선_Sunday,하선_Weekday,하선_Saturday,하선_Sunday
4,434,남태령,24시이후,1.7960526315789473,0.5185185185185185,1.3333333333333333,5.480263157894737,7.566666666666666,5.6,0.0,0.0,0.0,5.5,5.5,5.5,1576,3.35,0.0,0.0,5.8,0.0,0.0
5,510,방화,06시이전,182.23076923076923,129.0392156862745,89.78846153846153,0.5462184873949579,0.4375,0.5490196078431373,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,3.1,2.0,1.4
5,510,방화,06-07시간대,436.3157894736842,162.13725490196077,118.88461538461539,129.796,98.4423076923077,85.78846153846153,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,3.1500000000000004,1.4,1.3
5,510,방화,07-08시간대,1175.9635627530365,250.19607843137254,142.67307692307693,233.04453441295547,87.2156862745098,69.0,0.0,0.0,0.0,2.5,6.5,6.5,1256,0.0,0.0,0.0,6.3,2.0,1.15
5,510,방화,08-09시간대,1044.3724696356276,351.63461538461536,229.57692307692307,547.6352459016393,146.12244897959184,90.6875,0.0,0.0,0.0,2.5,6.5,6.5,1256,0.0,0.0,0.0,5.25,2.85,1.9
5,510,방화,09-10시간대,501.92148760330576,397.14,295.3076923076923,259.49590163934425,189.46,138.76470588235293,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,3.8,3.55,2.7
5,510,방화,10-11시간대,359.0,385.3137254901961,301.13461538461536,203.376,181.8653846153846,154.45098039215685,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,3.0,3.5,2.7
5,510,방화,11-12시간대,327.1746031746032,426.3,290.4230769230769,211.47222222222223,204.30188679245282,143.86,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,2.8,4.1,2.7
5,510,방화,12-13시간대,330.08235294117645,413.1,332.6923076923077,241.65873015873015,236.32075471698113,174.44897959183675,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,2.9,3.4000000000000004,2.8
5,510,방화,13-14시간대,322.73251028806584,380.46,305.1372549019608,260.47058823529414,278.96078431372547,234.65384615384616,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,3.8,3.0,2.9000000000000004
5,510,방화,14-15시간대,298.1591836734694,340.03846153846155,266.66,282.79377431906613,293.82,246.71153846153845,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,2.6,3.05,2.1
5,510,방화,15-16시간대,302.117903930131,328.2549019607843,266.15686274509807,327.58,312.5098039215686,262.9230769230769,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,2.6500000000000004,2.45,2.2
5,510,방화,16-17시간대,384.78846153846155,323.37254901960785,256.9423076923077,390.192,346.2156862745098,278.71153846153845,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,3.05,3.0999999999999996,2.1
5,510,방화,17-18시간대,383.792,274.58490566037733,209.03846153846155,481.972,356.84313725490193,296.7307692307692,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,2.15,2.45,1.9500000000000002
5,510,방화,18-19시간대,388.0607287449393,205.21153846153845,160.3653846153846,848.9227642276422,379.80392156862746,308.6730769230769,0.0,0.0,0.0,2.5,6.5,6.5,1256,0.0,0.0,0.0,2.35,1.85,1.55
5,510,방화,19-20시간대,170.1185770750988,134.9811320754717,114.5,782.7325102880659,310.6470588235294,250.44230769230768,0.0,0.0,0.0,2.5,6.5,6.5,1256,0.0,0.0,0.0,1.5499999999999998,1.2,1.0
5,510,방화,20-21시간대,127.34615384615384,105.49056603773585,90.73076923076923,435.3157894736842,281.2830188679245,227.15686274509804,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,1.25,0.9,0.65
5,510,방화,21-22시간대,89.96850393700787,79.9423076923077,61.07843137254902,388.7287449392713,304.0408163265306,241.12765957446808,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,0.85,0.6000000000000001,0.55
5,510,방화,22-23시간대,68.98069498069498,65.45283018867924,46.1764705882353,360.812,291.22641509433964,218.71153846153845,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,0.65,0.9,0.44999999999999996
5,510,방화,23-24시간대,26.46303501945525,19.692307692307693,12.51923076923077,221.94594594594594,190.52830188679246,121.91836734693878,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,0.35,0.3,0.25
5,510,방화,24시이후,6.243243243243243,0.0,0.0,103.45945945945945,55.2,30.766666666666666,0.0,0.0,0.0,6.5,6.5,6.5,1256,0.0,0.0,0.0,0.2,0.0,0.0
5,511,개화산,06시이전,156.9068825910931,105.49019607843137,66.23076923076923,16.092307692307692,14.433962264150944,11.653846153846153,0.0,0.0,0.0,6.5,6.5,6.5,1256,3.3,2.9,2.5,6.0,4.0,2.7
5,511,개화산,06-07시간대,328.66396761133603,130.57692307692307,85.67307692307692,132.0515873015873,93.49056603773585,67.07692307692308,0.0,0.0,0.0,6.5,6.5,6.5,1256,1.65,1.15,1.05,5.199999999999999,2.5,1.85
5,511,개화산,07-08시간대,960.1497975708502,202.68627450980392,119.17307692307692,256.4530612244898,89.94339622641509,60.69230769230769,0.0,0.0,0.0,2.5,6.5,6.5,1256,2.0,0.7,0.7,11.4,3.6,2.1
5,511,개화산,08-09시간대,846.6477732793522,296.1372549019608,178.01923076923077,605.0325203252032,178.84313725490196,91.34615384615384,0.0,0.0,0.0,2.5,6.5,6.5,1256,3.25,1.25,0.9500000000000001,9.4,5.550000000000001,3.4499999999999997
5,511,개화산,09-10시간대,408.4331983805668,315.1764705882353,214.98076923076923,241.78947368421052,170.21153846153845,115.96153846153847,0.0,0.0,0.0,6.5,6.5,6.5,1256,1.35,1.85,1.2000000000000002,6.800000000000001,6.35,4.25
5,511,개화산,10-11시간대,266.2078431372549,288.078431372549,217.03846153846155,171.4313725490196,158.89361702127658,138.07843137254903,0.0,0.0,0.0,6.5,6.5,6.5,1256,1.25,1.45,1.2000000000000002,5.5,6.0,4.55
5,511,개화산,11-12시간대,247.3294117647059,307.42,205.26923076923077,186.36507936507937,183.58823529411765,124.48,0.0,0.0,0.0,6.5,6.5,6.5,1256,1.7000000000000002,1.75,1.0,4.95,7.0,4.6
5,511,개화산,12-13시간대,260.5719844357977,319.34615384615387,236.1764705882353,215.25,206.34615384615384,154.47058823529412,0.0,0.0,0.0,6.5,6.5,6.5,1256,2.5,2.4000000000000004,1.35,5.05,6.199999999999999,4.699999999999999
5,511,개화산,13-14시간대,256.58984375,297.078431372549,215.54901960784315,197.76706827309238,212.42307692307693,166.96153846153845,0.0,0.0,0.0,6.5,6.5,6.5,1256,2.3499999999999996,2.2,2.3,5.65,5.699999999999999,4.65
5,511,개화산,14-15시간대,228.77431906614785,264.5576923076923,201.76923076923077,206.07450980392156,216.88,171.23076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1256,2.45,2.4,2.05,4.7,5.1,3.9
5,511,개화산,15-16시간대,239.8031496062992,253.01923076923077,196.26923076923077,258.31048387096774,237.88,186.84615384615384,0.0,0.0,0.0,6.5,6.5,6.5,1256,2.9000000000000004,2.7,2.25,4.7,4.65,4.05
5,511,개화산,16-17시간대,292.54651162790697,259.62,188.46153846153845,314.596,268.5686274509804,203.82,0.0,0.0,0.0,6.5,6.5,6.5,1256,3.55,3.15,2.3,5.199999999999999,5.4,3.8
5,511,개화산,17-18시간대,390.64777327935224,240.9245283018868,169.32692307692307,398.28163265306125,302.98039215686276,230.90384615384616,0.0,0.0,0.0,6.5,6.5,6.5,1256,4.95,3.0999999999999996,2.85,4.0,4.6,3.35
5,511,개화산,18-19시간대,517.1862348178138,188.03846153846155,134.05769230769232,674.925925925926,276.2352941176471,207.84615384615384,0.0,0.0,0.0,2.5,6.5,6.5,1256,5.6,3.45,2.5,5.8,3.4,2.6500000000000004
5,511,개화산,19-20시간대,197.66935483870967,125.35849056603773,91.66,609.9878048780488,230.47058823529412,190.44230769230768,0.0,0.0,0.0,2.5,6.5,6.5,1256,3.95,2.7,2.1500000000000004,3.2,2.3499999999999996,1.7
5,511,개화산,20-21시간대,120.47826086956522,88.13461538461539,71.34615384615384,335.0284552845528,219.58490566037736,177.84615384615384,0.0,0.0,0.0,6.5,6.5,6.5,1256,3.7,2.25,2.1,2.2,1.65,1.35
5,511,개화산,21-22시간대,98.55426356589147,76.0754716981132,61.40384615384615,305.71314741035854,240.73076923076923,184.80769230769232,0.0,0.0,0.0,6.5,6.5,6.5,1256,3.3,2.8499999999999996,2.1,1.65,1.05,1.15
5,511,개화산,22-23시간대,73.88030888030887,66.43396226415095,50.63461538461539,281.3614457831325,209.5686274509804,153.0392156862745,0.0,0.0,0.0,6.5,6.5,6.5,1256,3.05,2.7,1.75,1.55,1.5,1.05
5,511,개화산,23-24시간대,22.030888030888033,19.358490566037737,13.96078431372549,167.37254901960785,158.58,103.73076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1256,1.8,1.95,1.2,0.65,0.7,0.44999999999999996
5,511,개화산,24시이후,5.281879194630872,0.5,0.4642857142857143,67.3758389261745,36.61290322580645,17.266666666666666,0.0,0.0,0.0,6.5,6.5,6.5,1256,1.6,0.0,0.0,0.25,0.0,0.0
5,512,김포공항,06시이전,15.229571984435797,13.471698113207546,8.705882352941176,78.30980392156863,63.88461538461539,55.26923076923077,245.1804545242278,137.3302158189377,91.11333302375978,6.5,6.5,6.5,1256,5.7,4.8,3.8,3.6,2.2,1.9
5,512,김포공항,06-07시간대,69.29268292682927,36.44230769230769,25.03921568627451,321.6575875486381,279.0566037735849,208.59615384615384,1024.7381285488343,560.103392252144,332.7434089828871,6.5,6.5,6.5,1256,3.2,2.4000000000000004,1.95,6.35,3.25,2.45
5,512,김포공항,07-08시간대,198.66801619433198,60.24528301886792,47.509803921568626,597.4837398373984,297.75,220.84,2086.8307867509684,635.5469548135386,382.1836939135129,2.5,6.5,6.5,1256,4.35,1.5,1.2,14.25,5.0,3.0
5,512,김포공항,08-09시간대,290.3238866396761,163.64150943396226,118.5,731.7966804979253,369.9622641509434,294.65384615384613,2679.12825804167,947.3036921579385,588.4135586095014,2.5,6.5,6.5,1256,6.55,2.75,1.75,18.95,9.75,5.45
5,512,김포공항,09-10시간대,261.6417322834646,237.3265306122449,197.86,421.33203125,408.0377358490566,331.53061224489795,1790.1746312646537,1145.71144858726,753.957918933398,6.5,6.5,6.5,1256,2.4000000000000004,3.15,2.1,13.600000000000001,11.05,8.15
5,512,김포공항,10-11시간대,260.83529411764704,295.35849056603774,234.8653846153846,446.9423076923077,507.4807692307692,413.65384615384613,1855.189137547937,1425.2758932070178,923.6208544492746,6.5,6.5,6.5,1256,2.25,2.7,2.2,10.2,11.4,7.4
5,512,김포공항,11-12시간대,349.5866141732283,424.02,324.0,498.44268774703556,664.377358490566,553.5,2222.8094605164797,1932.2255337630288,1249.735183362109,6.5,6.5,6.5,1256,3.25,3.25,1.95,9.45,12.1,7.75
5,512,김포공항,12-13시간대,390.48,497.5192307692308,388.02,498.2276422764228,665.6037735849056,607.0392156862745,2329.4333703000607,2064.885540550224,1417.1629759223279,6.5,6.5,6.5,1256,4.2,4.15,2.75,9.75,12.5,9.2
5,512,김포공항,13-14시간대,421.49212598425197,523.6792452830189,446.4901960784314,503.91129032258067,702.811320754717,655.5769230769231,2425.618388307186,2177.3816062032683,1569.563593430163,6.5,6.5,6.5,1256,4.05,4.05,3.8499999999999996,11.0,12.65,9.25
5,512,김포공항,14-15시간대,468.336,600.7735849056604,532.9230769230769,479.08730158730157,712.6037735849056,642.6923076923077,2483.335744547213,2331.631226173825,1674.3110065591159,6.5,6.5,6.5,1256,4.15,4.25,3.4000000000000004,9.850000000000001,11.55,9.5
5,512,김포공항,15-16시간대,534.1633466135459,669.6538461538462,622.4038461538462,473.984,672.0,642.1923076923077,2642.5023929867452,2381.8303111329224,1801.0373859896763,6.5,6.5,6.5,1256,5.15,5.0,3.6,10.65,12.2,9.0
5,512,김포공항,16-17시간대,556.431906614786,674.7924528301887,627.1346153846154,508.80078125,660.0377358490566,634.4807692307693,2792.131463943068,2369.716311495545,1796.7921755267982,6.5,6.5,6.5,1256,6.45,5.4,3.9499999999999997,11.55,14.399999999999999,9.25
5,512,김포공항,17-18시간대,764.1428571428571,688.5471698113207,649.0769230769231,536.9126984126984,602.0384615384615,583.4615384615385,3410.2578660876675,2291.1692048390273,1755.3808321727872,6.5,6.5,6.5,1256,8.399999999999999,5.85,4.75,9.350000000000001,13.25,9.8
5,512,김포공항,18-19시간대,973.2955465587045,680.377358490566,648.8461538461538,535.7016129032259,466.6923076923077,434.78846153846155,3955.303377311666,2036.3861421690447,1543.3120282110776,2.5,6.5,6.5,1256,10.600000000000001,5.95,4.35,16.8,11.65,8.4
5,512,김포공항,19-20시간대,568.9143968871596,531.3461538461538,547.5,319.616935483871,299.734693877551,290.3333333333333,2328.9712361204975,1475.413020866023,1193.241931008798,2.5,6.5,6.5,1256,6.95,4.8,3.7,12.3,8.8,6.85
5,512,김포공항,20-21시간대,486.452,507.4423076923077,519.6862745098039,134.69294605809128,153.76923076923077,140.8,1628.112211834566,1173.8450188871839,940.6643138264001,6.5,6.5,6.5,1256,6.35,4.1,3.95,7.550000000000001,6.85,6.5
5,512,김포공항,21-22시간대,463.078431372549,503.9433962264151,533.1153846153846,78.48627450980392,82.57692307692308,62.17307692307692,1419.5207040502783,1041.2461296308609,847.8096121186519,6.5,6.5,6.5,1256,5.95,4.9,3.55,6.800000000000001,6.4,6.1
5,512,김포공항,22-23시간대,364.4710424710425,379.20754716981133,397.1923076923077,51.0,53.94117647058823,36.03846153846154,1089.010676499137,768.9664231595983,617.0071052110802,6.5,6.5,6.5,1256,5.4,4.4,2.95,7.75,7.25,6.55
5,512,김포공항,23-24시간대,74.23790322580645,82.98039215686275,88.86274509803921,28.708661417322833,68.32075471698113,34.55769230769231,269.83807905960185,268.60405071426436,175.77534241810093,6.5,6.5,6.5,1256,3.3,3.85,2.1,3.45,4.3,3.2
5,512,김포공항,24시이후,9.673469387755102,1.0666666666666667,0.37037037037037035,20.814569536423843,11.566666666666666,4.666666666666667,79.91363175753995,22.42788357834649,7.173746330579163,6.5,6.5,6.5,1256,2.55,0.0,0.0,1.5,0.0,0.0
5,513,송정,06시이전,137.92460317460316,100.16981132075472,57.19230769230769,44.33864541832669,32.59183673469388,20.173076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1256,26.1,22.5,13.3,5.8,3.9,2.9
5,513,송정,06-07시간대,314.83805668016197,147.09803921568627,96.25,156.99598393574297,118.46153846153847,66.28846153846153,0.0,0.0,0.0,6.5,6.5,6.5,1256,12.100000000000001,8.45,6.35,7.75,4.15,2.65
5,513,송정,07-08시간대,885.2348178137652,216.2156862745098,126.21153846153847,284.8137651821862,122.60377358490567,82.57692307692308,0.0,0.0,0.0,2.5,6.5,6.5,1256,14.75,5.4,3.9000000000000004,17.85,6.1,3.75
5,513,송정,08-09시간대,916.3967611336033,350.29411764705884,213.15384615384616,482.4115226337449,210.54901960784315,127.88235294117646,0.0,0.0,0.0,2.5,6.5,6.5,1256,12.8,8.0,4.85,22.799999999999997,11.5,6.6
5,513,송정,09-10시간대,513.2642276422764,389.03921568627453,282.4230769230769,273.9105691056911,229.75,149.67307692307693,0.0,0.0,0.0,6.5,6.5,6.5,1256,5.3,8.6,6.5,15.8,13.45,9.85
5,513,송정,10-11시간대,355.83984375,401.05882352941177,299.63461538461536,220.61111111111111,218.22,186.19230769230768,0.0,0.0,0.0,6.5,6.5,6.5,1256,6.65,9.2,7.6,12.350000000000001,13.8,8.8
5,513,송정,11-12시간대,308.3228346456693,407.47058823529414,281.6470588235294,234.25,244.91836734693877,156.9795918367347,0.0,0.0,0.0,6.5,6.5,6.5,1256,8.8,10.3,7.9,11.3,15.0,9.75
5,513,송정,12-13시간대,310.38039215686274,379.0769230769231,328.45098039215685,269.66,268.27450980392155,183.80769230769232,0.0,0.0,0.0,6.5,6.5,6.5,1256,9.85,11.149999999999999,8.8,11.149999999999999,14.5,10.45
5,513,송정,13-14시간대,300.6823529411765,370.62745098039215,298.0192307692308,262.34251968503935,291.27450980392155,213.48076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1256,9.649999999999999,12.25,10.1,12.4,14.45,10.649999999999999
5,513,송정,14-15시간대,295.6265060240964,334.05882352941177,262.6923076923077,275.25984251968504,292.94,220.5,0.0,0.0,0.0,6.5,6.5,6.5,1256,9.75,12.25,9.5,11.45,13.65,11.100000000000001
5,513,송정,15-16시간대,300.5960784313726,342.9056603773585,246.80392156862746,315.26693227091636,313.6530612244898,247.51923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1256,11.45,13.45,9.9,12.149999999999999,14.35,10.350000000000001
5,513,송정,16-17시간대,357.2529644268775,372.2307692307692,250.19230769230768,392.2459677419355,366.94117647058823,276.5,0.0,0.0,0.0,6.5,6.5,6.5,1256,14.55,13.45,10.85,13.45,16.4,10.55
5,513,송정,17-18시간대,455.7651821862348,337.7843137254902,229.04,472.2642276422764,373.12,288.8076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1256,19.6,13.95,10.8,10.600000000000001,14.600000000000001,10.45
5,513,송정,18-19시간대,494.7090163934426,270.61538461538464,198.46,761.9918699186992,375.21153846153845,301.96078431372547,0.0,0.0,0.0,2.5,6.5,6.5,1256,24.5,11.149999999999999,8.65,18.299999999999997,13.0,9.399999999999999
5,513,송정,19-20시간대,257.8577235772358,196.46153846153845,151.55769230769232,604.0375,303.84313725490193,250.28846153846155,0.0,0.0,0.0,2.5,6.5,6.5,1256,10.45,9.05,7.6000000000000005,13.75,9.649999999999999,7.55
5,513,송정,20-21시간대,183.5486381322957,170.84615384615384,127.5,359.8326530612245,270.6666666666667,237.96153846153845,0.0,0.0,0.0,6.5,6.5,6.5,1256,10.85,7.699999999999999,6.15,7.85,7.550000000000001,6.5
5,513,송정,21-22시간대,162.57751937984497,151.9245283018868,112.41176470588235,325.86290322580646,298.70588235294116,270.2,0.0,0.0,0.0,6.5,6.5,6.5,1256,9.75,7.2,5.050000000000001,7.550000000000001,6.800000000000001,6.25
5,513,송정,22-23시간대,118.29069767441861,109.11320754716981,77.90384615384616,299.2191235059761,269.6923076923077,209.48076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1256,8.2,6.949999999999999,4.15,7.85,7.4,6.699999999999999
5,513,송정,23-24시간대,54.58846153846154,43.9622641509434,31.46,180.07782101167317,195.91489361702128,119.96153846153847,0.0,0.0,0.0,6.5,6.5,6.5,1256,4.5,4.75,2.25,3.75,4.3,3.15
5,513,송정,24시이후,10.80921052631579,0.4444444444444444,0.2222222222222222,80.99295774647888,21.896551724137932,13.571428571428571,0.0,0.0,0.0,6.5,6.5,6.5,1256,2.5,0.0,0.0,1.8499999999999999,0.0,0.0
5,514,마곡,06시이전,86.6829268292683,58.60377358490566,43.94230769230769,74.25196850393701,49.66,16.470588235294116,0.0,0.0,0.0,6.5,6.5,6.5,1256,28.1,23.9,13.6,7.3,5.4,4.3
5,514,마곡,06-07시간대,315.7206477732793,100.47169811320755,66.23076923076923,255.1468253968254,149.22641509433961,57.34615384615385,0.0,0.0,0.0,6.5,6.5,6.5,1256,12.75,8.95,6.25,9.0,4.45,2.85
5,514,마곡,07-08시간대,1080.8097165991903,202.35294117647058,111.1923076923077,601.829268292683,143.02,83.27450980392157,0.0,0.0,0.0,2.5,6.5,6.5,1256,15.7,6.050000000000001,4.3,21.85,7.050000000000001,4.2
5,514,마곡,08-09시간대,1005.4471544715448,310.3333333333333,185.76923076923077,2239.04979253112,285.9574468085106,125.75,0.0,0.0,0.0,2.5,6.5,6.5,1256,13.899999999999999,8.8,5.300000000000001,24.5,13.4,7.15
5,514,마곡,09-10시간대,495.3061224489796,332.8235294117647,228.3846153846154,1325.7520661157025,374.8627450980392,197.80392156862746,0.0,0.0,0.0,6.5,6.5,6.5,1256,5.85,9.55,7.3,16.75,15.2,11.35
5,514,마곡,10-11시간대,374.02,347.6862745098039,239.46153846153845,525.9428571428572,324.0980392156863,202.94,0.0,0.0,0.0,6.5,6.5,6.5,1256,7.35,9.95,8.3,14.15,15.3,10.35
5,514,마곡,11-12시간대,360.61475409836066,421.2156862745098,219.07692307692307,387.6113360323887,355.27450980392155,209.23076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1256,9.7,11.2,8.2,13.05,17.3,10.85
5,514,마곡,12-13시간대,362.7609561752988,448.03921568627453,306.36,391.80161943319837,393.42857142857144,255.57692307692307,0.0,0.0,0.0,6.5,6.5,6.5,1256,11.1,12.25,9.6,12.5,17.25,12.4
5,514,마곡,13-14시간대,412.4007936507937,458.29411764705884,293.8076923076923,417.24897959183676,418.7843137254902,294.6923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1256,11.05,13.25,10.850000000000001,14.55,16.85,12.2
5,514,마곡,14-15시간대,440.8155737704918,472.70588235294116,279.3673469387755,399.204,396.7,283.59615384615387,0.0,0.0,0.0,6.5,6.5,6.5,1256,11.1,13.649999999999999,10.75,13.9,15.7,12.3
5,514,마곡,15-16시간대,548.0734693877552,466.15686274509807,278.98,416.8964143426295,379.4901960784314,281.40384615384613,0.0,0.0,0.0,6.5,6.5,6.5,1256,13.5,14.8,11.2,15.2,17.5,11.7
5,514,마곡,16-17시간대,716.2958333333333,500.58,295.1764705882353,489.7154150197629,424.8076923076923,320.6666666666667,0.0,0.0,0.0,6.5,6.5,6.5,1256,17.1,15.850000000000001,12.05,17.85,19.75,12.0
5,514,마곡,17-18시간대,1223.1851851851852,428.5098039215686,261.03846153846155,616.4412955465586,456.05882352941177,315.59615384615387,0.0,0.0,0.0,6.5,6.5,6.5,1256,22.5,16.1,12.55,15.15,16.7,11.4
5,514,마곡,18-19시간대,1842.6954732510287,301.26,219.01923076923077,1030.0607287449393,404.05882352941177,288.3269230769231,0.0,0.0,0.0,2.5,6.5,6.5,1256,27.8,13.100000000000001,10.0,25.9,14.4,10.75
5,514,마곡,19-20시간대,707.3061224489796,229.71153846153845,185.42307692307693,801.2633744855967,293.96078431372547,223.03846153846155,0.0,0.0,0.0,2.5,6.5,6.5,1256,12.100000000000001,10.5,9.100000000000001,17.85,11.15,8.65
5,514,마곡,20-21시간대,468.3048780487805,214.0,161.15384615384616,389.78542510121457,246.23076923076923,195.42307692307693,0.0,0.0,0.0,6.5,6.5,6.5,1256,12.85,9.350000000000001,7.35,10.55,8.600000000000001,7.35
5,514,마곡,21-22시간대,417.0,198.96153846153845,143.4313725490196,332.3264462809917,261.94,206.68,0.0,0.0,0.0,6.5,6.5,6.5,1256,11.75,8.9,6.55,10.05,7.75,6.85
5,514,마곡,22-23시간대,268.94331983805665,155.45098039215685,107.3076923076923,337.7450199203187,228.98039215686273,175.8,0.0,0.0,0.0,6.5,6.5,6.5,1256,9.850000000000001,8.35,5.0,9.45,8.399999999999999,7.25
5,514,마곡,23-24시간대,93.03501945525292,55.35849056603774,36.80769230769231,177.91732283464566,156.54716981132074,103.05882352941177,0.0,0.0,0.0,6.5,6.5,6.5,1256,5.85,6.45,3.35,4.4,4.55,3.45
5,514,마곡,24시이후,16.246666666666666,0.34615384615384615,0.4827586206896552,92.8344827586207,20.0,12.214285714285714,0.0,0.0,0.0,6.5,6.5,6.5,1256,3.7,0.0,0.0,2.1,0.0,0.0
5,515,발산,06시이전,113.04724409448819,86.86792452830188,62.78846153846154,94.78048780487805,58.3,28.54,0.0,0.0,0.0,6.5,6.5,6.5,1256,33.5,28.4,14.4,9.5,6.7,5.3
5,515,발산,06-07시간대,371.2307692307692,167.52830188679246,117.0,497.40485829959516,281.86,170.19230769230768,0.0,0.0,0.0,6.5,6.5,6.5,1256,15.350000000000001,10.85,6.6,9.65,5.1,3.2
5,515,발산,07-08시간대,1136.8259109311741,281.3333333333333,178.80769230769232,1565.8744939271255,370.7843137254902,201.8235294117647,0.0,0.0,0.0,2.5,6.5,6.5,1256,18.75,6.7,4.699999999999999,25.35,8.3,4.949999999999999
5,515,발산,08-09시간대,1177.8542510121458,416.80392156862746,262.90384615384613,4877.606557377049,749.9411764705883,312.72549019607845,0.0,0.0,0.0,2.5,6.5,6.5,1256,21.95,10.25,5.95,25.1,14.65,7.85
5,515,발산,09-10시간대,658.7723577235772,487.7843137254902,317.38461538461536,2338.805785123967,999.96,543.3921568627451,0.0,0.0,0.0,6.5,6.5,6.5,1256,9.95,11.85,8.2,17.6,16.5,12.350000000000001
5,515,발산,10-11시간대,648.6882591093117,593.9411764705883,344.5192307692308,1012.6209677419355,963.7843137254902,572.8076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1256,9.649999999999999,12.05,9.4,16.3,16.85,11.3
5,515,발산,11-12시간대,741.7682926829268,756.8627450980392,418.15384615384613,879.6456692913385,1142.1568627450981,722.0769230769231,0.0,0.0,0.0,6.5,6.5,6.5,1256,11.649999999999999,12.6,9.35,16.0,19.799999999999997,12.350000000000001
5,515,발산,12-13시간대,802.116935483871,979.0784313725491,601.1346153846154,831.2256809338521,1179.5686274509803,836.4615384615385,0.0,0.0,0.0,6.5,6.5,6.5,1256,12.850000000000001,14.15,11.149999999999999,16.25,21.45,14.399999999999999
5,515,발산,13-14시간대,846.388,1118.7450980392157,683.0192307692307,923.584,1184.5098039215686,854.7884615384615,0.0,0.0,0.0,6.5,6.5,6.5,1256,13.149999999999999,15.7,12.1,19.0,22.25,15.55
5,515,발산,14-15시간대,973.9311740890688,1170.3725490196077,773.3076923076923,830.8582677165355,1102.5384615384614,769.0,0.0,0.0,0.0,6.5,6.5,6.5,1256,13.15,16.5,12.0,18.2,21.6,16.700000000000003
5,515,발산,15-16시간대,1200.1129032258063,1249.0392156862745,836.0769230769231,846.5,1084.0961538461538,733.4615384615385,0.0,0.0,0.0,6.5,6.5,6.5,1256,15.399999999999999,16.05,12.649999999999999,21.6,24.9,16.85
5,515,발산,16-17시간대,1522.5365853658536,1257.7307692307693,844.6666666666666,899.33203125,1150.1568627450981,767.3921568627451,0.0,0.0,0.0,6.5,6.5,6.5,1256,19.2,18.25,13.7,26.15,25.65,17.35
5,515,발산,17-18시간대,2509.7125506072875,1111.923076923077,737.2156862745098,1175.2103174603174,1220.8076923076924,792.8461538461538,0.0,0.0,0.0,6.5,6.5,6.5,1256,25.25,18.15,14.25,25.15,22.299999999999997,15.45
5,515,발산,18-19시간대,3634.38683127572,931.2075471698113,646.5,1937.2317073170732,1073.7450980392157,708.7884615384615,0.0,0.0,0.0,2.5,6.5,6.5,1256,30.1,15.3,11.4,41.25,19.5,13.8
5,515,발산,19-20시간대,1443.4530612244898,743.6923076923077,556.2307692307693,1373.9475806451612,765.3962264150944,539.1538461538462,0.0,0.0,0.0,2.5,6.5,6.5,1256,14.85,12.05,10.0,26.1,15.55,11.35
5,515,발산,20-21시간대,1140.7642276422764,735.7307692307693,558.36,652.8365758754863,539.7924528301887,412.19607843137254,0.0,0.0,0.0,6.5,6.5,6.5,1256,14.6,10.45,8.5,17.05,13.15,10.2
5,515,발산,21-22시간대,1160.9132231404958,839.6346153846154,606.2307692307693,505.748,480.7358490566038,379.4423076923077,0.0,0.0,0.0,6.5,6.5,6.5,1256,13.2,10.35,7.75,17.549999999999997,12.65,10.2
